Wind Quartet No 2 in G Rossini, Gioacchino
WTC BWV848 Prelude and Fugue in C sharp Bach, Johann Sebastian
Lyrical Pieces from Oliver Twist Bax, Arnold
Symphony No 3 Op48 "Three Mysteries" Creston, Paul
Flute Concerto RV783 in D Vivaldi, Antonio
Bassoon Concerto in B flat C69 Rosetti, Antonio
German Dances K536 (6) Mozart, Wolfgang Amadeus
Three Portraits from the England of Elizabeth: Poet Vaughan Williams, Ralph
Ritmos Op43 Turina, Joaquin
Tarentelle Styrienne Debussy, Claude
Overture VB147 in D minor Kraus, Joseph Martin
Selections from The Passion of Martin Luther King Flagello, Nicolas
Adagio for Strings Lekeu, Guillaume
Symphony No 9 in E minor Op95 "From the New World" Dvorak, Antonin
Symphony No 7 in A Op92 Beethoven, Ludwig van
Peter Grimes: Sea Interludes  (4) Britten, Benjamin
Scherzando No4 in G Haydn, Joseph
Toccata Froberger, Johann Jakob
"Jesu, Joy of Mans Desiring" Bach, Johann Sebastian
Les Danaides Overture Salieri, Antonio
Big Stuff Bernstein, Leonard
Essay No 3 Op47 Barber, Samuel
Andante in E flat Op81 No1 Mendelssohn, Felix
Calm Sea and Prosperous Voyage Op112 Beethoven, Ludwig van
English Suite No 1 in A BWV806 (arr for two guitars by Montenegrin Guitar Duo) Bach, Johann Sebastian
Flute Quintet No 6 in D minor Op55 G436 Boccherini, Luigi
Light Cavalry Overture Suppe, Franz von
Coriolan Overture Op62 Beethoven, Ludwig van
Gavotte der Konigin Op391 Strauss, Johann Jr
Violin Sonata No  5 in F Op24 "Spring" Beethoven, Ludwig van
Pavane for a Dead Princess Ravel, Maurice
Norwegian Rhapsody Lalo, Edouard
Variations (8) D813 in A flat on an Original Theme Schubert, Franz
Bagatelle WoO59 in A minor "Fur Elise" Beethoven, Ludwig van
Don Juan Op20 Strauss, Richard
Calm Sea and Prosperous Voyage in D Op112 Beethoven, Ludwig van
Suite pour Trio dAnches Tansman, Alexandre
Peer Gynt Suite No 1 Op46: Morning Grieg, Edvard
Magic Flute Overture Mozart, Wolfgang Amadeus
Wind Quintet Op67 No 1 in G Danzi, Franz
Trumpet Concerto in E flat Neruda, Jan Krtitel Jiri
Somerset Wassail Traditional
Symphony No 1 in G Abel, Carl Friedrich
Guitar Concerto in A Op30 Giuliani, Mauro
Pohadka Janacek, Leos
Symphony No 6 Tubin, Eduard
Polonaise Op1 No1 in E flat Schumann, Clara
Violin Concerto BWV1041 in A minor Bach, Johann Sebastian
Piano Trios H15: No 8 in B flat Haydn, Joseph
Slavonic Dance Op46 No8 in G minor Dvorak, Antonin
Impromptus D899: No2 in E flat Schubert, Franz
Patapan Traditional
Overture No 10 in F Boyce, William
Concerto for Two Violins RV552 in A "Per Eco in Lontano" Vivaldi, Antonio
Suites Book3: in G minor Marais, Marin
Piano Sonata No 79 in F sharp Soler, Antonio
Overture to a Drama Op4 Korngold, Erich Wolfgang
Khovanshchina Prelude "Dawn" Mussorgsky, Modest
Noon on the Prairie Estevez, Antonio
Rodeo: Hoe-down Copland, Aaron
Alleluia Thompson, Randall
Suite Bergamasque (4) Debussy, Claude
Violin Concerto in D major, RV 208 ("Grosso Mogul") Vivaldi, Antonio
Airs ecossais Op34 Sarasate, Pablo de
Rigoletto: "La donna e mobile" Verdi, Giuseppe
Piano Concerto No 18 in B flat K456 Mozart, Wolfgang Amadeus
Till Eulenspiegels Merry Pranks Op28 Strauss, Richard
Old English Suite (5) Bantock, Granville
Sigurd Jorsalfar: March Grieg, Edvard
80. Requiem: Mors Stupebit Verdi, Giuseppe
Concerto RV151 in G "Alla Rustica" Vivaldi, Antonio
Lady Radnors Suite Parry, Charles Hubert
Barcarolle No  2 in G Op41 Faure, Gabriel
Double Bass Concerto in D Meyer, Edgar
Suite No  3 in D minor Handel, George Frideric
Tip-Toes Overture Gershwin, George
Horn Concerto No 1 in D K412 Mozart, Wolfgang Amadeus
Piano Sonata No 8 in A flat Hummel, Johann Nepomuk
Rhapsody Op79 No1 in B minor Brahms, Johannes
Sonatas Op5: No 3 in C Corelli, Arcangelo
Straussiana Korngold, Erich Wolfgang
Pagliacci Leoncavallo, Ruggero
Grand Teton Music Festival Various
En Saga Op9 Sibelius, Jean
Green Bushes Grainger, Percy
LArlesienne Suite No 1 Bizet, Georges
Rondo K371 in E flat Mozart, Wolfgang Amadeus
Walkuere: Ride of the Valkyries Wagner, Richard
Symphony No 4 in D minor Op120 Schumann, Robert
Messiah: Hallelujah Handel, George Frideric
Hungarian Rhapsody No 14 Liszt, Franz
Alleluia Traditional
Appalachia Waltz OConnor, Mark
Bassoon Concerto RV492 in G Vivaldi, Antonio
Mazurka Op18 Glazunov, Alexander
Autumn Legend Alwyn, William
88. Swan Lake Suite Tchaikovsky, Peter Ilych
Sonata K  9 in D minor "Pastorale" Scarlatti, Domenico
Orchestra Suite No 3 in D BWV1068: Air Bach, Johann Sebastian
Ma Vlast: No2 The Moldau Smetana, Bedrich
Harp Concerto in B flat Op4 No6 Handel, George Frideric
Rodeo Suite Copland, Aaron
Tragic Overture Op81 Brahms, Johannes
Symphony No 24 in B flat K182 Mozart, Wolfgang Amadeus
String Quartet Op 54 No2 in C Haydn, Joseph
Cagliostro in Vienna Overture Strauss, Johann Jr
Valses Nobles et Sentimentales Ravel, Maurice
Falstaff Op68 Elgar, Edward
Prelude and Allegro Kreisler, Fritz
String Quartet D810 in D minor "Death and the Maiden" Schubert, Franz
La Wally: "Ebben? Ne andro lontana" Catalani, Alfredo
String Quartet Op18 No5 in A Beethoven, Ludwig van
Prelude Op199 No11 in F minor Castelnuovo-Tedesco, Mario
Three Cornered Hat Suite Falla, Manuel de
Night on Bald Mountain Mussorgsky, Modest
Symphony No  14 in A Haydn, Joseph
Sonata K537 in A Scarlatti, Domenico
Crown Imperial Walton, William
Concerto RV151 in G "Alla Rustica" Vivaldi, Antonio
Trittico Botticelliano Respighi, Ottorino
Symphony No 2 Weill, Kurt
Overture di Ballo Sullivan, Arthur
Symphony in B flat (Perger 52) Haydn, Michael
Symphony No  21 in A Haydn, Joseph
Symphonies Op2: No7 in B flat Boyce, William
Cadmus and Hermione (7) Lully, Jean-Baptiste
Cello Concerto Castelnuovo-Tedesco, Mario
Bartered Bride: Polka Smetana, Bedrich
Serenade Melancolique in B minor Op26 Tchaikovsky, Peter Ilych
Fantaisie-Impromptu in C sharp minor Op66 Chopin, Frederic
German Dances D 89: No2 in G Schubert, Franz
Mazurka Apasionata Barrios, Augustin
Cavalleria Rusticana: Intermezzo Mascagni, Pietro
Symphony No 5 in E flat Op82 Sibelius, Jean
Quartet in G TWV43:G12 Telemann, Georg Philipp
Reflections Joplin, Scott
Cummington Story Suite Copland, Aaron
Romeo and Juliet: Suite No 1 Op64b Prokofiev, Sergei
Christmas With Anonymous 4 Various
Pavane for a Dead Princess Ravel, Maurice
White Christmas (arr. Maness) Berlin, Irving
Symphony No 2 "Sinfonia India" Chavez, Carlos
Tristan and Isolde: Prelude and Liebestod Wagner, Richard
Symphony No 3 in E flat Op10 Dvorak, Antonin
Variaciones clasicas Op72 Turina, Joaquin
Gesaenge der Fruehe Op133 (Songs of Sunrise) Schumann, Robert
Sonata K216 in E Scarlatti, Domenico
Whistle Down the Wind Suite Arnold, Malcolm
Symphony No 16 in A (Perger 6) Haydn, Michael
"Jubilate Deo" Gabrieli, Giovanni
26. Four Last Songs: No4 "Im Abendrot" Strauss, Richard
Fierrabras Overture Schubert, Franz
Caucasian Sketches Suite No 1 (4) Ippolitov-Ivanov, Mikhail
Aus der Ferne Polka Op270 Strauss, Josef
Come Sunday Ellington, Duke
Introduction and Allegro Ravel, Maurice
Introduction and Allegro Op47 Elgar, Edward
Impromptu-Caprice in A flat Op9 Pierne, Gabriel
Flute Concerto Wq168 in A Bach, Carl Philipp Emanuel
Simple Symphony Op4 Britten, Benjamin
Ancient Airs and Dances Suite No 3 (4) Respighi, Ottorino
Samson Overture Handel, George Frideric
Clarinet Concerto Copland, Aaron
Thieving Magpie Overture Rossini, Gioacchino
Brandenburg Concerto No 2 in F BWV1047 Bach, Johann Sebastian
Waltz Op69 No1 in A flat Chopin, Frederic
String Sextet in A Op48 Dvorak, Antonin
Piano Concerto No 20 in D minor K466 Mozart, Wolfgang Amadeus
Concerto for Orchestra - Finale Bartok, Bela
Adagio in G minor Albinoni, Tomaso
Hungarian Rhapsody No  7 Liszt, Franz
Prelude Op32 No 5 in G Rachmaninov, Sergei
Violin Concerto in D Op61 Beethoven, Ludwig van
Polonaise Op26 No1 in C sharp minor Chopin, Frederic
Symphony No 26 in E flat K184 Mozart, Wolfgang Amadeus
Symphony Op12 No5 in B flat Boccherini, Luigi
Giselle: Pas de deux Adam, Adolphe
Mountains and Rivers Without End Hovhaness, Alan
Till Eulenspiegels Merry Pranks Op28 Strauss, Richard
Concerti Grossi Op5: No 2 in B flat Geminiani, Francesco
La Visionaire Couperin, Francois
"Jubilate Deo" Gabrieli, Giovanni
Violin Concerto in D Tartini, Giuseppe
Piano Quintet Op50 in A minor Hadley, Henry Kimball
Carmen Suite Bizet, Georges
Clarinet Concerto No 1 in F minor Op73 Weber, Carl Maria von
Slavonic Dances Op46: No7 in C minor Dvorak, Antonin
Figaro Variations (Rossini) Castelnuovo-Tedesco, Mario
Overture (Suite) in E minor TWV55:e3 Telemann, Georg Philipp
Symphonie Concertante in A Bach, Johann Christian
Piano Concerti H18: No 7 in F Haydn, Joseph
Susanna Overture Handel, George Frideric
Romance Finzi, Gerald
Concerto for Two Trumpets in E flat Rathgeber, Johann
Ave Maria Bach, Johann Sebastian
Chansons bretonnes Op115, Book 1 Koechlin, Charles
Flute Sonata BWV1034 in E minor Bach, Johann Sebastian
Rhapsody in Blue Gershwin, George
Cello Sonata in D minor Op40 Shostakovich, Dmitri
Flying Dutchman Overture Wagner, Richard
Concerti Grossi Op2: No 5 in D minor Geminiani, Francesco
Overture di Ballo Sullivan, Arthur
Violin Concerto in B minor Op61 Elgar, Edward
Telegramme (Waltz) Op318 Strauss, Johann Jr
Oboe Sonata HWV365 in B flat Handel, George Frideric
Symphony No 34 in C K338 Mozart, Wolfgang Amadeus
Dasphnis et Egle Suite Rameau, Jean-Philippe
Flute Concerto No 187 in B minor Quantz, Johann Joachim
Evocations (Sketches of country dancing) Jose, Antonio
Piano Trios H15: No 5 in G Haydn, Joseph
Gymnopedie No 3 Satie, Erik
Pavan - Galliard - Almande "Prince" Anon British
Crisantemi Puccini, Giacomo
Festive Overture Still, William Grant
Concerto in D for Two Horns Telemann, Georg Philipp
Wiener Blut Walzer Op354 Strauss, Johann Jr
Carmen Suite Bizet, Georges
Tannhaeuser Overture Wagner, Richard
Symphony No 3 in G minor Op42 Roussel, Albert
Bassoon Concerto RV469 in C Vivaldi, Antonio
Ma Vlast (My Country): No 2 Vltava (Moldau) Smetana, Bedrich
Pour le Piano (3) Debussy, Claude
Concierto Serenata Rodrigo, Joaquin
Valse Triste Op44 No1 Sibelius, Jean
Piano Quintet in A Op81 Dvorak, Antonin
Variations on a Theme of Corelli Op42 Rachmaninov, Sergei
Paris Quartets: No11 Quartet No 5 Telemann, Georg Philipp
Macao Suite Auric, Georges
March for "A History of the English Speaking Peoples" Walton, William
Concerto for Two Pianos in E Mendelssohn, Felix
Almira: Bouree Handel, George Frideric
Symphony No 100 in G "Military" Haydn, Joseph
Chairman Dances Adams, John
Brigg Fair Delius, Frederick
Villanelle Dukas, Paul
Semiramide Rossini, Gioachino
Irish Landscape Bax, Arnold
Nocturne No  2 in B Op33 No2 Faure, Gabriel
Italian Serenade Wolf, Hugo
Four Seasons: RV315 Summer Concerto in G minor Vivaldi, Antonio
Trumpet Sonata in D Telemann, Georg Philipp
Violin Concerto RV265 in E Vivaldi, Antonio
Gesu Bambino Yon, Pietro
Impromptus D899: No4 in A flat Schubert, Franz
Piano Sonata D850 in D Schubert, Franz
Overture D675 in F Schubert, Franz
Octet D803 in F (3rd movt) Schubert, Franz
Violin Concerto in D minor Op47 Sibelius, Jean
Violin Concerto in D Op35 Tchaikovsky, Peter Ilych
Symphony No 32 in D (Perger 23) Haydn, Michael
Enigma Variations Op36: Nimrod Elgar, Edward
String Quartet Op11 Barber, Samuel
Canzon quarti toni Gabrieli, Giovanni
Brook Green Suite (3) Holst, Gustav
Orphee Liszt, Franz
Indigo and the Forty Thieves Overture Strauss, Johann Jr
Concerto for Flute and Violin RV517 in G minor Vivaldi, Antonio
Clarinet Concerto in C minor Op31 Finzi, Gerald
I Wonder as I Wanter (Arr. Hope) Trad
Crown Imperial Walton, William
Wind Octet in E flat Op103 Beethoven, Ludwig van
Bassoon Concerto RV467 in C Vivaldi, Antonio
Happy Forest Bax, Arnold
Wind Octet No 2 in E flat Myslivecek, Josef
Violin Concerto No 22 in A minor Viotti, Giovanni Battista
The Birds of Rhiannon Op87 Holbrooke, Joseph
Variations on "La ci darem la mano" Beethoven, Ludwig van
11. Brandenburg Concerto No 5 in D BWV1050 Bach, Johann Sebastian
Buchstaben Polka Op252 Strauss, Josef
Ma Vlast: No6 Blanik Smetana, Bedrich
2nd Suite of English Folk Dances-Love-in-a Mist Tomlinson, Ernest
Concerti Grossi Op6: No12 in B minor Handel, George Frideric
Violin Concerto No 5 in A minor Paganini, Nicolo
Overture "Roman Carnival" Op9 Berlioz, Hector
Fantasia No13 in F Purcell, Henry
Ivan the Terrible  Suite Rimsky-Korsakov, Nikolai
Aida: Triumphal March Verdi, Giuseppe
Islamey Balakirev, Mily
Symphony No  98 in B flat Haydn, Joseph
Serenade Bernstein, Leonard
Violin Concerto RV279 in E minor Vivaldi, Antonio
La Convalescente Couperin, Francois
Divertimento No 8 Haydn, Joseph
Suite dapres Corrette Op161b Milhaud, Darius
Concerto Grosso in B minor Boyce, William
Trio No 4 in F Devienne, Francois
Petits riens K299b Mozart, Wolfgang Amadeus
Le Tombeau de Couperin Ravel, Maurice
Prince and the Pauper Suite Korngold, Erich Wolfgang
Incredible Flutist Suite Piston, Walter
Russian Popular Songs Liadov, Anatoly
Symphony No 104 in D "London" Haydn, Joseph
Sonata K266 in B flat Scarlatti, Domenico
Crown of India Suite Op66 (5) Elgar, Edward
Maple Leaf Rag Joplin, Scott
Symphony No 4 in D minor Op120 Schumann, Robert
Adventures of Huckleberry Finn Suite Moross, Jerome
Tragic Overture Op81 Brahms, Johannes
Concerto RV260 in E flat Vivaldi, Antonio
Motet BWV226 "Der Geist hilft" Bach, Johann Sebastian
Sonata K261 in B Scarlatti, Domenico
Gradus Glass, Philip
Concerti Grossi Op2: No 3 in D minor Geminiani, Francesco
Orchestral Trio Op1 No2 in A Stamitz, Jan Vaclav
Nocturne No 13 in B minor Op119 Faure, Gabriel
String Quartet Op 64 No4 in G Haydn, Joseph
Concerto RV 100 in F Vivaldi, Antonio
Cycloiden (Waltz) Op207 Strauss, Johann Jr
Piano Sonata D664 in A Schubert, Franz
Brandenburg Concerto No 4 in G BWV1049 Bach, Johann Sebastian
"Erlkoenig" D328 Schubert, Franz
Slavonic Dances Op46: No3 in A flat Dvorak, Antonin
Piano Sonata (1924) Stravinsky, Igor
Khovanshchina Prelude "Dawn on the Moscow River" Mussorgsky, Modest
Bachianas Brasileiras: No 7 Villa-Lobos, Heitor
Flute Concerto No 1 in A Vanhal, Jan Baptist
Ich steh an deiner Krippen hier Bach, Johann Sebastian
Captain Blood Suite Korngold, Erich Wolfgang
Annen Polka Op117 Strauss, Johann Jr
Dances of Marosszek Kodaly, Zoltan
Oboe Sonata HWV359a in D minor Handel, George Frideric
Wahlsteimmen (Waltz) Op250 Strauss, Johann Jr
Violin Sonata No 3 in D minor Op108 Brahms, Johannes
Checkmate Suite Bliss, Arthur
Arabesque in C Op18 Schumann, Robert
Symphony No  79 in F Haydn, Joseph
Tragic Overture Op81 Brahms, Johannes
Till Eulenspiegels Merry Pranks Op28 Strauss, Richard
Marche Slav Op31 Tchaikovsky, Peter Ilych
Dances Book I (8) Mainerio, Giorgio
81. Violin Concerto in D Op77 Brahms, Johannes
Leonore Overture No 3 Op72a Beethoven, Ludwig van
Concerto for Viola dAmore and Guitar RV540 in D minor Vivaldi, Antonio
Ode Overture Linley, Thomas
Fantasia Hungarica Zador, Eugene
The Art of the Violin: Concerto No 6 in G minor Locatelli, Pietro
Suite pointillistque Op135 Karg-Elert, Sigfrid
95. Symphony in D minor Franck, Cesar
Scenes de Ballet Docker, Robert
The Intimate Guitar Various
Preludes: No2 Gershwin, George
Symphony in A flat Vanhal, Jan Krtitel
Sinfonia Wq177 in E minor Bach, Carl Philipp Emanuel
Symphony No 1 in D Op25 "Classical" Prokofiev, Serge
Slavonic Dances Op46: No7 in C minor Dvorak, Antonin
Karelia Suite Op11 Sibelius, Jean
An American Overture Op27 Britten, Benjamin
Symphony No 3 in C Benda, Jiri Antonin
Die Feen Overture Wagner, Richard
Polka in  A Smetana, Bedrich
Etudes-tableaux Op39: No 5 in E flat minor Rachmaninov, Sergei
Flute Concerto RV445 in A minor Vivaldi, Antonio
"Ave Maria" D839 Schubert, Franz
Symphony in Op37 No4 in A G518 Boccherini, Luigi
99. Songs Op34: No14 "Vocalise" Rachmaninov, Sergei
Divertimento K563 in E flat Mozart, Wolfgang Amadeus
Castor et Pollux Overture Rameau, Jean-Philippe
String Quartet D703 in C minor "Quartettsatz" Schubert, Franz
Don Giovanni: "La, ci darem la mano" Mozart, Wolfgang Amadeus
Don Carlo: Ballet de la Reine Verdi, Giuseppe
Capriccio in E minor Op81 No3 Mendelssohn, Felix
Sleigh Ride Delius, Frederick
Variations in B flat D968a Schubert, Franz
"Du bist die Ruh" D776 Schubert, Franz
Symphonic Poem No 6 "Mazeppa" Liszt, Franz
Nympholept Bax, Arnold
Prelude No 2 in A minor Tarrega, Francisco
King Stephen Overture Op117 Beethoven, Ludwig van
Concerto for Two Cellos RV531 in G minor Vivaldi, Antonio
Bassoon Concerto RV496 in G minor Vivaldi, Antonio
Songs Op34: No14 "Vocalise" Rachmaninov, Sergei
Symphony No 2 in B minor Borodin, Alexander
Waltz Op18 in E flat "Brillante" Chopin, Frederic
Sonata No 11 in A minor Goldberg, Johann Gottlieb
"An die Musik" D547 Schubert, Franz
Orchestra Suite No 2 in B minor BWV1067 Bach, Johann Sebastian
Rondo K494 in G Mozart, Wolfgang Amadeus
Fanfare for the Common Man Copland, Aaron
Nocturnes for Orchestra: No3 Sirenes Debussy, Claude
Neal Gittleman on the Air Various
Tristan and Isolde: Prelude to Act I Wagner, Richard
Toccata BWV913 in D minor Bach, Johann Sebastian
Concerto RV539 in F for Two Horns Vivaldi, Antonio
String Quartet Op18 No2 in G Beethoven, Ludwig van
Piano Sonata Op2 No2 in C Clementi, Muzio
Flute Concerto BWV1056 in A minor Bach, Johann Sebastian
Sonata for Piano Four-Hands K358 in B flat Mozart, Wolfgang Amadeus
Symphony No  27 in G Haydn, Joseph
Cello Suite BWV1007 in G Bach, Johann Sebastian
Cello Concerto Op22 Barber, Samuel
Flute Quartet No 2 in G Cimarosa, Domenico
Fantasy Byrd, William
Sonata for Piano Four Hands D812 in C Schubert, Franz
North Country Sketches: No 2 Winter Landscape Delius, Frederick
Symphony No  24 in D Haydn, Joseph
Symphony in F "Urbs Roma" Saint-Saens, Camille
Symphony in D Haydn, Michael
Suicide Squadron: Warsaw Concerto Addinsell, Richard
Variations on "Ein Maedchen oder Weibchen" Op66 Beethoven, Ludwig van
Hans Joergel Polka Op141 Lanner, Joseph
Old American Songs: "Long Time Ago" Copland, Aaron
Symphony in E No1 Op13 Beck, Franz Ignaz
Flute Quintet Op63 in C Krommer, Franz
Piano Concerti H18: No 4 in G Haydn, Joseph
Gaspard de la Nuit (3) Ravel, Maurice
Trumpet Concerto No 2 in C Haydn, Michael
Waltz Op18 in E flat "Brillante" Chopin, Frederic
An American in Paris Gershwin, George
Valse-impromptu S213 Liszt, Franz
Symphony No 1 in C minor Op5 Gade, Niels
Three Cornered Hat Suite Falla, Manuel de
Cello Sonata RV46 in B flat Vivaldi, Antonio
Armenian Dances (4) Reed, Alfred
"Nun komm, der Heiden Heiland" BWV62 Bach, Johann Sebastian
Symphonies H524 Charpentier, Marc-Antoine
Concerti Op9: No 5 in C Albinoni, Tomaso
Symphony Op12 No3 in C Boccherini, Luigi
Fantasy K397 in D minor Mozart, Wolfgang Amadeus
Nocturnes Op55: No2 in E flat Chopin, Frederic
"Staendchen" D957 No4 Schubert, Franz
Magic Flute Overture Mozart, Wolfgang Amadeus
Sinfonietta Op7 Wiren, Dag
Theme  Variations Various
La Favorite Couperin, Francois
Symphony VB146 in D "Per la Chiesa" Kraus, Joseph Martin
Roman Festivals (4) Respighi, Ottorino
Cello Sonata BWV1028 in D Bach, Johann Sebastian
A Mountain Tune Sumsion, Herbert
Trio Sonata Wq148 in A minor Bach, Carl Philipp Emanuel
Alcione: First Suite Airs pur les Driades  les Bergers Marais, Marin
Piano Concerto No 2 in F minor Op21 Chopin, Frederic
Variations in F Op34 Beethoven, Ludwig van
String Quartet K168 in F Mozart, Wolfgang Amadeus
Sonata K551 in B flat Scarlatti, Domenico
Oboe dAmore Concerto in A Telemann, Georg Philipp
La Melanconia Giuliani, Mauro
Violin Sonata HWV358 in G Handel, George Frideric
Silverthorne Suite Tomlinson, Ernest
Rondo D438 in A Schubert, Franz
Crisantemi Puccini, Giacomo
An American in Paris Gershwin, George
Greensleeves and Variations Trad British
Violin Concerto RV258 in E flat Vivaldi, Antonio
Amor Brujo: Ritual Fire Dance Falla, Manuel de
Flute Concerto RV444 in C Vivaldi, Antonio
Brandenburg Concerto No 6 in B flat BWV1051 Bach, Johann Sebastian
